Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2
14462,6,2.0,61.61064227259608,36.15881045508672,1.0,11,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
8377,163,2.0,49.38371045457262,32.942613319451254,9.0,10,12.0,1977,0.007658515,1,1,35,7077,56,3,19,1
5438,27,2.0,67.06929507059101,36.15881045508672,1.0,5,14.0,1977,0.072157581,1,1,2,629,1,0,0,0
12499,6,3.0,81.72533087449081,36.15881045508672,0.0,10,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
12249,6,1.0,43.28614083958464,36.15881045508672,0.0,12,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
7848,1,2.0,63.82016625789128,36.15881045508672,0.0,3,22.0,1977,0.007122317,1,1,1,264,0,0,1,1
3103,1,3.0,81.68036945315265,36.15881045508672,0.0,6,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
12262,1,3.0,81.38355446385975,36.15881045508672,1.0,8,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
5032,30,1.0,50.738045404446055,36.15881045508672,0.0,5,0.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
7809,23,2.0,55.76238299788938,36.15881045508672,1.0,2,3.0,1977,0.005767451,1,1,1,388,0,0,0,1
12743,27,1.0,40.407389682443025,36.15881045508672,0.0,9,0.0,1977,0.211401214,1,1,9,1892,0,0,1,1
5132,6,1.0,39.35238606819616,36.15881045508672,1.0,12,1.0,1977,0.243204519,1,1,5,1564,0,0,0,1
14685,6,1.0,41.10120381868301,36.15881045508672,0.0,12,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
5746,62,1.0,44.02135555960434,36.15881045508672,0.0,13,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
12578,23,2.0,65.27726764082085,36.15881045508672,1.0,3,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
14834,27,3.0,56.310351326127424,36.15881045508672,0.0,19,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
8222,6,1.0,44.90071539736364,36.15881045508672,0.0,15,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
6317,169,2.0,56.214048052190826,36.15881045508672,1.0,9,17.0,1977,0.17891679600000002,1,1,18,3594,4,1,5,1
12271,6,2.0,62.06888463798274,36.15881045508672,1.0,6,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
1105,9,3.0,105.35105075828406,5.589868809746228,1.0,11,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1
11727,6,3.0,77.5642182203554,36.15881045508672,1.0,13,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
14320,27,1.0,39.449662718351995,36.15881045508672,0.0,8,19.0,1977,0.211401214,1,1,9,1892,0,0,1,1
7378,23,1.0,42.9949376026249,36.15881045508672,1.0,5,4.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
16426,1,2.0,65.99885478326885,64.09975896598438,1.0,9,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
12025,45,1.0,39.35389753557517,36.15881045508672,1.0,17,1.0,1977,0.195781053,1,1,23,5212,6,3,2,1
2509,30,2.0,66.0999677400509,36.15881045508672,1.0,14,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
12089,59,2.0,76.96561389960654,36.15881045508672,1.0,19,22.0,1977,0.019508796,1,1,37,7687,11,5,5,1
10694,23,2.0,54.24733604358449,36.15881045508672,1.0,9,12.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
10747,6,3.0,81.45243835606556,36.15881045508672,1.0,14,1.0,1977,0.243204519,1,1,5,1564,0,0,0,1
1721,1,2.0,64.24332318344045,36.15881045508672,1.0,14,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
5060,53,2.0,55.82525951923271,36.15881045508672,1.0,2,19.0,1977,0.049637257,1,1,34,7759,0,1,3,1
4118,1,1.0,44.242396091690004,36.15881045508672,1.0,2,22.0,1977,0.007122317,1,1,1,264,0,0,1,1
16515,27,1.0,52.6927436788185,36.15881045508672,0.0,8,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
5896,62,1.0,41.27411424374711,36.15881045508672,10.0,3,8.0,1977,0.072157581,1,1,2,629,1,0,0,0
8911,52,2.0,66.50924798994932,36.15881045508672,1.0,19,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
1024,6,2.0,63.41485820868128,35.44954547297412,12.0,7,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
4766,53,1.0,42.784235654905906,36.15881045508672,1.0,20,22.0,1977,0.049637257,1,1,34,7759,0,1,3,1
6605,23,3.0,82.91245237864592,36.15881045508672,1.0,25,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
9696,1,1.0,48.8352688217844,36.15881045508672,1.0,2,1.0,1977,0.007122317,1,1,1,264,0,0,1,1
16786,23,1.0,44.66916066224369,36.15881045508672,1.0,7,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
6552,9,2.0,63.128806399058426,36.15881045508672,1.0,14,18.0,1977,0.161531741,1,1,25,5648,1,2,4,1
7134,30,2.0,64.22692249579332,36.15881045508672,1.0,16,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
8069,23,1.0,44.904578645553904,36.15881045508672,1.0,20,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
12212,27,2.0,69.23909060261579,36.15881045508672,10.0,16,16.0,1977,0.072157581,1,1,2,629,1,0,0,0
16378,53,2.0,57.761731963685826,36.15881045508672,1.0,19,19.0,1977,0.049637257,1,1,34,7759,0,1,3,1
5793,82,2.0,46.80244397331724,28.906196969169606,6.0,3,12.0,1977,0.037316452,1,1,32,6748,93,4,10,1
8908,22,2.0,67.12119392642221,36.15881045508672,1.0,15,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1
256,6,1.0,38.87052458458938,41.172814470316865,1.0,9,1.0,1977,0.243204519,1,1,5,1564,0,0,0,1
7234,62,2.0,64.2974488343626,36.15881045508672,0.0,8,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
9189,169,3.0,61.83123391062148,44.143243804729615,5.0,9,9.0,1977,0.300322518,1,1,52,10311,6,1,9,1
7981,23,1.0,32.243370796822255,36.15881045508672,1.0,13,12.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
9224,27,2.0,54.23672994035762,36.15881045508672,1.0,13,17.0,1977,0.011654127,1,1,4,915,0,0,0,1
2464,88,3.0,87.87171565707352,36.15881045508672,1.0,12,1.0,1977,0.127375905,1,1,43,8429,3,3,9,1
12187,23,2.0,67.02750998541055,36.15881045508672,1.0,2,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
9203,6,2.0,67.58035152546344,36.15881045508672,1.0,13,1.0,1977,0.243204519,1,1,5,1564,0,0,0,1
15412,23,2.0,52.74380771589729,36.15881045508672,0.0,4,3.0,1977,0.005767451,1,1,1,388,0,0,0,1
12041,27,1.0,45.10934585879581,38.51001691777524,11.0,13,0.0,1977,0.017647053,1,1,2,469,0,0,0,1
10685,1,2.0,54.51040907368143,36.15881045508672,1.0,4,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
14959,1,2.0,64.11244079029989,1.1811391512455292,1.0,13,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
6524,30,2.0,67.6926820649881,67.67809797936907,1.0,10,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
1320,23,2.0,54.350504892039226,57.37699040666648,1.0,4,3.0,1977,0.005767451,1,1,1,388,0,0,0,1
16482,95,1.0,43.54258277775217,36.15881045508672,1.0,20,17.0,1977,0.0,1,1,7,1660,39,1,5,1
13978,30,1.0,39.877152334710296,36.15881045508672,1.0,18,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
4885,11,1.0,44.350480760038224,42.958374153890304,0.0,2,4.0,1977,0.012338886,1,1,35,5776,1,2,4,1
3630,23,3.0,68.58456116516244,36.15881045508672,1.0,4,4.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
13945,1,3.0,74.9742546317069,36.15881045508672,1.0,9,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
10663,6,2.0,73.69526062178441,36.15881045508672,1.0,17,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
14803,6,2.0,62.75938238886457,36.15881045508672,1.0,12,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
7621,27,2.0,59.458718996718005,36.15881045508672,1.0,13,13.0,1977,0.072157581,1,1,2,629,1,0,0,0
8205,1,3.0,75.5416718249385,76.51124012835456,0.0,15,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
10387,1,2.0,65.12320444149329,36.15881045508672,1.0,9,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
12172,23,1.0,36.96634132221517,33.02752037943226,1.0,4,3.0,1977,0.005767451,1,1,1,388,0,0,0,1
14806,58,2.0,70.89480810743805,2.8194152018474337,1.0,7,1.0,1977,0.43788524,1,1,23,5735,3,0,5,1
14926,23,2.0,64.9370542179923,36.15881045508672,1.0,8,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
5381,27,2.0,59.35827040732472,56.89613565475114,8.0,18,17.0,1977,0.011654127,1,1,4,915,0,0,0,1
7351,6,2.0,52.91781737788504,36.15881045508672,1.0,3,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
5042,58,1.0,47.7695512582566,36.15881045508672,12.0,11,0.0,1977,0.43788524,1,1,23,5735,3,0,5,1
13289,1,1.0,42.54116814557532,36.15881045508672,1.0,14,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
11333,74,1.0,51.228480917441026,36.15881045508672,1.0,6,6.0,1977,0.075778755,1,1,6,1437,3,0,2,1
2867,27,1.0,47.98972723597618,36.15881045508672,1.0,4,12.0,1977,0.072157581,1,1,2,629,1,0,0,0
7055,1,2.0,63.19174818451684,36.15881045508672,1.0,6,20.0,1977,0.007122317,1,1,1,264,0,0,1,1
3444,9,1.0,43.35503708226897,36.15881045508672,1.0,9,18.0,1977,0.161531741,1,1,25,5648,1,2,4,1
3228,113,1.0,36.584304004622986,19.22869696361816,9.0,2,14.0,1977,0.050755569,1,1,24,5469,1,0,1,1
9665,74,1.0,47.60704077083561,36.15881045508672,1.0,9,9.0,1977,0.075778755,1,1,6,1437,3,0,2,1
2314,6,1.0,40.060486608886976,36.15881045508672,10.0,8,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
13437,62,2.0,73.72538133144033,36.15881045508672,1.0,7,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
6754,13,1.0,45.603554813707724,19.08534843324784,10.0,11,22.0,1977,0.090799103,1,1,74,19083,2,5,15,1
4129,1,1.0,46.79993295678946,46.7410078171635,0.0,18,24.0,1977,0.007122317,1,1,1,264,0,0,1,1
14557,148,2.0,61.91799412891511,36.15881045508672,10.0,10,17.0,1977,0.313924552,1,1,22,4625,11,2,10,1
2559,23,2.0,73.86846010493733,36.15881045508672,0.0,9,0.0,1977,0.075778755,1,1,6,1437,3,0,2,1
11110,6,2.0,68.78647693082121,36.15881045508672,0.0,4,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
16057,6,3.0,78.79039686733063,36.15881045508672,0.0,3,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
16709,1,2.0,72.16094088824934,36.15881045508672,1.0,13,12.0,1977,0.007122317,1,1,1,264,0,0,1,1
14313,8,1.0,35.95865414882536,22.73512181831648,7.0,7,9.0,1977,0.43788524,1,1,23,5735,3,0,5,1
3738,45,2.0,61.80478095954894,36.15881045508672,0.0,18,0.0,1977,0.195781053,1,1,23,5212,6,3,2,1
3686,62,1.0,35.85478169067225,36.15881045508672,1.0,24,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
15539,1,3.0,85.63792007296574,36.15881045508672,1.0,10,20.0,1977,0.007122317,1,1,1,264,0,0,1,1
7431,1,3.0,85.62825766524797,88.54499004590109,1.0,13,20.0,1977,0.007122317,1,1,1,264,0,0,1,1
1370,1,1.0,44.373134790122535,23.67984144853992,10.0,4,20.0,1977,0.007122317,1,1,1,264,0,0,1,1
14758,1,1.0,41.435648249008686,39.19279499664541,1.0,3,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
1142,1,1.0,47.267479437293034,36.15881045508672,1.0,7,22.0,1977,0.007122317,1,1,1,264,0,0,1,1
9802,6,2.0,67.69067504798122,36.15881045508672,0.0,9,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
2346,27,3.0,81.43245132378527,36.15881045508672,0.0,12,22.0,1977,0.211401214,1,1,9,1892,0,0,1,1
2168,23,3.0,104.99227440760984,36.15881045508672,1.0,23,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
8465,1,3.0,76.72919113513882,36.15881045508672,1.0,16,0.0,1977,0.007122317,1,1,1,264,0,0,1,1
2524,75,2.0,58.06663367562334,34.90720907332477,10.0,9,16.0,1977,0.307466659,1,0,30,5048,9,2,5,1
4872,74,2.0,78.54654543095728,36.15881045508672,1.0,15,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
11837,9,3.0,83.2654497292242,36.15881045508672,1.0,9,18.0,1977,0.161531741,1,1,25,5648,1,2,4,1
273,1,2.0,65.16884468442858,36.15881045508672,1.0,9,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
1633,27,1.0,34.09801208739627,36.15881045508672,1.0,10,25.0,1977,0.072157581,1,1,2,629,1,0,0,0
6791,1,3.0,72.02327542455551,2.470855692268123,1.0,4,24.0,1977,0.007122317,1,1,1,264,0,0,1,1
12094,23,3.0,104.359532100956,36.15881045508672,1.0,5,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
11718,1,2.0,55.34059302453474,36.15881045508672,1.0,8,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
10243,6,3.0,82.58591466662376,36.15881045508672,1.0,9,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
11378,23,2.0,59.38049692971982,36.15881045508672,1.0,10,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
14190,6,2.0,60.09887473779605,36.15881045508672,1.0,17,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
15265,30,1.0,46.183582947306995,48.80648636885664,0.0,4,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
15325,9,2.0,62.67879962748225,60.70191287181632,1.0,4,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1
5476,27,1.0,43.739878244393566,42.081011999498145,1.0,19,19.0,1977,0.211401214,1,1,9,1892,0,0,1,1
12359,27,1.0,46.75054924559153,36.15881045508672,0.0,16,0.0,1977,0.211401214,1,1,9,1892,0,0,1,1
8133,1,1.0,49.620649680846405,36.15881045508672,1.0,10,24.0,1977,0.007122317,1,1,1,264,0,0,1,1
9280,1,1.0,43.43652736126389,36.15881045508672,1.0,8,22.0,1977,0.007122317,1,1,1,264,0,0,1,1
14071,52,2.0,52.27109829990741,51.12631348551072,0.0,5,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
7373,83,3.0,63.63513961375336,39.24199726453405,8.0,2,9.0,1977,0.100455735,1,1,43,7227,0,1,6,0
9453,1,1.0,40.81251778084715,36.15881045508672,1.0,12,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
1274,23,2.0,53.43766474278686,36.15881045508672,1.0,2,2.0,1977,0.005767451,1,1,1,388,0,0,0,1
7157,78,3.0,79.45759445051031,44.618002121026976,12.0,16,17.0,1977,0.092290642,1,1,21,4346,2,1,2,1
7240,52,2.0,62.221255681985006,64.93554187172954,10.0,11,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
6550,23,1.0,43.35967779919624,5.04269183421068,1.0,16,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
10226,45,1.0,43.83277011242043,36.15881045508672,1.0,16,1.0,1977,0.195781053,1,1,23,5212,6,3,2,1
4508,62,1.0,40.59708002769785,36.15881045508672,0.0,7,15.0,1977,0.072157581,1,1,2,629,1,0,0,0
11427,23,2.0,47.362594939138965,49.55439382950404,10.0,14,12.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
16401,30,1.0,2.645046457760864,4.338755468218892,1.0,2,1.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
6221,33,2.0,39.67975130923164,28.49232359953277,6.0,6,5.0,1977,0.051942062,1,1,17,4017,7,2,0,1
2809,1,2.0,66.7013765066363,36.15881045508672,1.0,18,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
13311,67,1.0,43.65886906892979,36.15881045508672,1.0,1,4.0,1977,0.0077202819999999985,1,1,38,4788,2,0,4,1
6019,52,2.0,62.1067241272611,36.15881045508672,1.0,9,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
1391,30,3.0,84.94061378856759,36.15881045508672,1.0,16,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
14384,6,2.0,53.51691633612811,36.15881045508672,1.0,4,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
8872,1,1.0,39.627646628973686,36.15881045508672,1.0,12,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
15712,27,2.0,59.75730199564986,34.58612915529405,0.0,13,0.0,1977,0.017647053,1,1,2,469,0,0,0,1
15154,67,2.0,57.91909261213966,36.15881045508672,1.0,4,4.0,1977,0.0077202819999999985,1,1,38,4788,2,0,4,1
12766,74,1.0,46.238972132148206,36.15881045508672,10.0,8,20.0,1977,0.075778755,1,1,6,1437,3,0,2,1
4634,22,1.0,42.441934109205775,36.15881045508672,0.0,5,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1
889,27,3.0,86.35754615589289,1.3075258216002177,1.0,10,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
15431,22,1.0,39.99565290709397,36.15881045508672,1.0,9,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1
15864,27,3.0,47.72283507314865,47.09881321759957,9.0,18,99.0,1977,0.072157581,1,1,2,629,1,0,0,0
6147,27,1.0,55.7393240997248,36.15881045508672,0.0,4,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
3384,11,3.0,71.99063947254541,68.54914184365518,0.0,2,4.0,1977,0.012338886,1,1,35,5776,1,2,4,1
14395,1,2.0,53.01685245822996,52.34048980513396,0.0,6,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
14976,27,1.0,37.54815550728642,36.15881045508672,1.0,20,19.0,1977,0.211401214,1,1,9,1892,0,0,1,1
12185,27,3.0,83.24135525920686,36.15881045508672,1.0,7,17.0,1977,0.072157581,1,1,2,629,1,0,0,0
4779,27,1.0,42.76442750256053,36.15881045508672,1.0,7,1.0,1977,0.017647053,1,1,2,469,0,0,0,1
7475,23,2.0,54.66495853159483,36.15881045508672,1.0,5,12.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
14163,1,1.0,42.505318370522325,36.15881045508672,1.0,7,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
14338,27,1.0,48.159571000676756,45.67607831130163,1.0,3,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
7188,59,1.0,44.301613352462596,36.15881045508672,1.0,16,17.0,1977,0.019508796,1,1,37,7687,11,5,5,1
7197,27,3.0,79.55393747573873,36.15881045508672,1.0,5,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
11270,33,1.0,34.000645903387024,36.15881045508672,0.0,15,14.0,1977,0.236108458,1,1,16,3893,27,3,10,1
14019,27,2.0,78.71874479987338,36.15881045508672,1.0,6,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
16764,1,1.0,41.692861916421,36.15881045508672,1.0,7,22.0,1977,0.007122317,1,1,1,264,0,0,1,1
15306,1,2.0,54.29392516937747,36.15881045508672,0.0,3,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
5298,27,2.0,62.831444780514325,36.15881045508672,0.0,6,24.0,1977,0.072157581,1,1,2,629,1,0,0,0
8319,6,2.0,63.86631065939285,36.15881045508672,12.0,11,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
13429,22,2.0,60.55011323349251,36.15881045508672,1.0,7,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1
9930,105,2.0,47.01319227554733,31.01439224715279,5.0,8,12.0,1977,0.069660344,1,1,31,6119,4,1,2,1
6699,58,1.0,40.93227297900753,36.15881045508672,1.0,15,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1
16647,23,1.0,44.87318859002068,36.15881045508672,1.0,14,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
7339,6,2.0,67.88583505959119,36.15881045508672,1.0,12,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
3248,23,1.0,42.78899856535124,43.5572193227285,0.0,3,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
15178,23,1.0,31.00884445980472,36.15881045508672,1.0,6,4.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
1735,25,3.0,81.90602448497866,36.15881045508672,1.0,4,24.0,1977,0.069753361,1,1,53,13670,4,1,11,1
16397,85,1.0,32.00181186691317,22.93639253697083,6.0,9,9.0,1977,0.037177818,1,1,52,11217,1,1,7,1
4258,27,2.0,68.32156346070416,36.15881045508672,10.0,11,1.0,1977,0.211401214,1,1,9,1892,0,0,1,1
197,27,1.0,37.6541271074997,5.4804787570010545,1.0,6,17.0,1977,0.011654127,1,1,4,915,0,0,0,1
3199,52,2.0,57.53207116331018,34.291382373091075,9.0,12,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1
11641,27,2.0,86.47206156447653,36.15881045508672,1.0,2,6.0,1977,0.07542368,1,1,11,3097,0,0,0,1
14609,62,1.0,36.40237118703023,36.15881045508672,0.0,7,15.0,1977,0.072157581,1,1,2,629,1,0,0,0
14240,27,2.0,64.80120911182715,32.53024347275932,7.0,2,1.0,1977,0.017647053,1,1,2,469,0,0,0,1
14006,6,3.0,74.14219884093384,36.15881045508672,1.0,6,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
12061,27,2.0,66.05517702148275,36.15881045508672,0.0,15,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
1048,1,2.0,65.36283658473874,36.15881045508672,1.0,12,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
3639,6,3.0,83.91998672420492,36.15881045508672,0.0,8,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
14448,74,2.0,71.2579450064489,36.15881045508672,1.0,5,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
2812,120,2.0,81.48850118088006,36.15881045508672,1.0,13,17.0,1977,0.341071945,1,1,27,5664,48,3,11,1
14875,44,2.0,73.0469529471514,38.91277186924153,1.0,7,12.0,1977,0.036122292,1,1,24,4378,0,1,1,1
8883,23,1.0,41.47880101225748,36.15881045508672,1.0,14,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
7843,1,1.0,49.033078557418655,50.81788533515394,9.0,11,24.0,1977,0.007122317,1,1,1,264,0,0,1,1
15247,148,2.0,74.0808834743752,36.15881045508672,1.0,3,1.0,1977,0.313924552,1,1,22,4625,11,2,10,1
902,27,3.0,99.29319132374468,36.15881045508672,0.0,2,0.0,1977,0.07542368,1,1,11,3097,0,0,0,1
11584,23,3.0,102.49174921370896,36.15881045508672,1.0,26,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
15576,1,1.0,40.79074443439322,36.15881045508672,1.0,6,22.0,1977,0.007122317,1,1,1,264,0,0,1,1
12579,6,1.0,41.404389537060936,36.15881045508672,0.0,16,0.0,1977,0.243204519,1,1,5,1564,0,0,0,1
12013,74,2.0,76.70422138124603,36.15881045508672,1.0,8,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
591,27,3.0,49.543826198615676,36.15881045508672,0.0,20,25.0,1977,0.072157581,1,1,2,629,1,0,0,0
6495,27,2.0,52.34385713548685,33.71750039045065,5.0,3,5.0,1977,0.005819206,1,1,1,342,0,0,0,1
7061,1,2.0,64.09894328879163,36.15881045508672,1.0,15,17.0,1977,0.007122317,1,1,1,264,0,0,1,1
16442,6,3.0,82.92660486927781,36.15881045508672,0.0,8,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
11190,6,3.0,83.07196605428275,36.15881045508672,1.0,10,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
9318,27,2.0,61.31583900803119,36.15881045508672,0.0,5,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
6130,6,2.0,61.87282257340986,36.15881045508672,12.0,6,17.0,1977,0.243204519,1,1,5,1564,0,0,0,1
14811,58,1.0,41.05789525897194,36.15881045508672,1.0,17,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1
2953,62,1.0,43.118536927628746,36.15881045508672,1.0,11,17.0,1977,0.072157581,1,1,2,629,1,0,0,0
14629,22,1.0,41.10851083432255,36.15881045508672,1.0,4,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1
2115,62,2.0,74.84267846408036,36.15881045508672,0.0,16,0.0,1977,0.072157581,1,1,2,629,1,0,0,0
1893,45,3.0,78.62813718906361,81.23486021087409,1.0,5,22.0,1977,0.195781053,1,1,23,5212,6,3,2,1
