Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
2381,23,1,30.61150032,,1,12,12,1977,0.034656082,B,B,0,168,0,,0,0,B,66927.004124093
8114,23,1,34.70685428,31.65270056,1,6,4,1977,0.034656082,B,B,0,168,0,,0,0,B,67344.984701725
552,23,1,30.97806993,,1,3,4,1977,0.034656082,B,B,0,168,0,,0,0,B,67514.143998535
2041,23,1,31.30696653,28.03253711,10,6,20,1977,0.034656082,B,B,0,168,0,,0,0,B,67790.984920797
9947,23,1,29.87903561,31.26438671,1,12,0,1977,0.034656082,B,B,0,168,0,,0,0,B,67898.291265659
13342,23,1,31.81944691,,1,5,4,1977,0.034656082,B,B,0,168,0,,0,0,B,68148.737467383
12115,23,1,31.23020861,,1,8,14,1977,0.034656082,B,B,0,168,0,,0,0,B,68161.222844235
6531,23,1,38.53001965,34.08946551,0,2,5,1977,0.005767451,B,B,1,388,0,,0,0,B,68177.178577688
4935,23,1,28.85988489,,1,12,11,1977,0.034656082,B,B,0,168,0,,0,0,B,68375.615508450
1041,23,1,31.49433887,,1,4,1,1977,0.034656082,B,B,0,168,0,,0,0,B,68382.944009413
15869,30,1,31.41506224,,0,7,12,1977,0.000078153,B,B,22,6398,141,1046,3,23,B,68663.011388187
374,23,1,41.57491470,,1,2,1,1977,0.014072961,B,B,2,475,0,,0,0,B,69281.003342883
14153,23,1,35.40047987,37.33375263,1,4,17,1977,0.034656082,B,B,0,168,0,,0,0,B,69485.845255727
1902,23,1,39.99753155,,0,2,0,1977,0.034656082,B,B,0,168,0,,0,0,B,71183.897342617
8869,23,1,32.17322879,,1,4,16,1977,0.034656082,B,B,0,168,0,,0,0,B,71277.655735871
5931,23,1,43.03339774,,1,3,4,1977,0.014072961,B,B,2,475,0,,0,0,B,72659.971575334
14079,23,1,42.60039840,,1,3,4,1977,0.034656082,B,B,0,168,0,,0,0,B,72675.751383958
5497,58,1,37.68642567,4.97776902,1,2,17,1977,0.437885240,B,B,23,5735,3,1084,0,5,B,72950.870871060
3977,23,2,55.18307344,53.56108699,1,4,3,1977,0.005767451,B,B,1,388,0,,0,0,B,73281.207735841
9715,23,1,37.76238180,,0,4,0,1977,0.034656082,B,B,0,168,0,,0,0,B,73320.952797370
12363,23,1,29.67410796,32.60886777,1,1,4,1977,0.034656082,B,B,0,168,0,,0,0,B,73744.729860982
12355,23,1,35.95604435,,0,4,0,1977,0.005767451,B,B,1,388,0,,0,0,B,73940.595665348
5612,23,1,29.56710142,,1,6,4,1977,0.034656082,B,B,0,168,0,,0,0,B,74012.218990578
13789,23,1,29.28954416,30.49215574,0,3,4,1977,0.034656082,B,B,0,168,0,,0,0,B,74202.154932408
12815,23,1,35.08476348,,1,9,1,1977,0.034656082,B,B,0,168,0,,0,0,B,74244.836973721
5578,30,2,54.26284922,52.19230378,1,4,2,1977,0.000078153,B,B,22,6398,141,1046,3,23,B,74355.564315618
6129,23,1,39.87101272,,10,2,17,1977,0.034656082,B,B,0,168,0,,0,0,B,74751.370940460
4956,27,1,44.88153445,,1,3,1,1977,0.011319810,B,B,2,568,1,,0,0,B,74910.831539235
8480,23,1,38.41863924,,1,11,12,1977,0.034656082,B,B,0,168,0,,0,0,B,74987.352760238
4925,23,1,38.10104068,,1,11,17,1977,0.034656082,B,B,0,168,0,,0,0,B,75108.609773451
2234,23,1,32.25311068,,1,6,12,1977,0.034656082,B,B,0,168,0,,0,0,B,75185.199206849
8569,23,2,53.20828225,,0,1,0,1977,0.005767451,B,B,1,388,0,,0,0,B,75312.315692135
10941,23,1,31.70223668,,1,14,12,1977,0.034656082,B,B,0,168,0,,0,0,B,76228.918314414
9156,23,1,39.47166557,,1,3,1,1977,0.034656082,B,B,0,168,0,,0,0,B,76335.078149497
3217,76,1,41.75285510,,1,4,1,1977,0.000000000,B,B,7,1660,39,1786,1,5,B,76470.716733899
9456,27,1,30.49393206,,1,5,22,1977,0.211401214,B,B,9,1892,0,,0,1,B,77007.287461584
10407,27,1,34.66928123,34.53748360,0,7,0,1977,0.211401214,B,B,9,1892,0,,0,1,B,77512.909690197
359,23,2,54.00717225,53.83976038,1,3,3,1977,0.005767451,B,B,1,388,0,,0,0,B,77794.927912083
4386,27,1,29.56342826,,1,12,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,78119.884211820
6054,23,1,40.71799045,,1,3,4,1977,0.034656082,B,B,0,168,0,,0,0,B,78606.777118171
16077,27,1,27.82902185,,0,7,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,79372.454117193
7056,23,2,57.86488626,,7,4,3,1977,0.005767451,B,B,1,388,0,,0,0,B,79933.454695720
3849,23,1,44.66903785,,1,5,17,1977,0.014072961,B,B,2,475,0,,0,0,B,80356.318841435
15695,23,1,34.20554659,,1,4,12,1977,0.034656082,B,B,0,168,0,,0,0,B,80497.861834351
1236,30,1,27.26486924,30.19152652,1,6,1,1977,0.000078153,B,B,22,6398,141,1046,3,23,B,80575.634165372
9962,23,2,58.50416784,,1,4,3,1977,0.005767451,B,B,1,388,0,,0,0,B,81788.068490758
5510,23,1,32.94408020,,1,4,17,1977,0.034656082,B,B,0,168,0,,0,0,B,82088.146938803
3306,23,2,53.19831651,,1,3,3,1977,0.005767451,B,B,1,388,0,,0,0,B,83099.551369464
10236,23,2,58.25941987,,1,3,17,1977,0.005767451,B,B,1,388,0,,0,0,B,83192.844536324
12651,30,1,44.48674272,,10,2,16,1977,0.000078153,B,B,22,6398,141,1046,3,23,B,83387.123179574
16703,23,1,39.55932551,,1,6,12,1977,0.034656082,B,B,0,168,0,,0,0,B,83407.975490583
16586,27,1,40.79685844,37.48023819,0,2,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,83481.818057154
8474,30,1,49.27782397,,1,1,16,1977,0.000078153,B,B,22,6398,141,1046,3,23,B,83754.899796705
14937,23,1,31.51367464,,1,4,1,1977,0.034656082,B,B,0,168,0,,0,0,B,84043.699556163
12818,27,1,47.02993483,47.01572173,10,4,3,1977,0.014057920,B,B,1,290,0,,0,0,B,85525.794211083
3874,23,1,41.93838909,,1,2,1,1977,0.014072961,B,B,2,475,0,,0,0,B,85994.297063144
6545,30,1,41.03383913,,1,3,17,1977,0.000078153,B,B,22,6398,141,1046,3,23,B,86144.253040232
14167,23,1,46.61379746,,1,1,4,1977,0.014072961,B,B,2,475,0,,0,0,B,86152.625721390
10657,23,1,42.72721843,,0,3,4,1977,0.034656082,B,B,0,168,0,,0,0,B,86161.441850663
10188,23,2,51.54336462,,0,3,3,1977,0.005767451,B,B,1,388,0,,0,0,B,86196.581697508
16457,23,2,59.18107142,,0,3,4,1977,0.034656082,B,B,0,168,0,,0,0,B,86633.321922949
1867,30,1,54.62620590,4.65139655,1,4,3,1977,0.000078153,B,B,22,6398,141,1046,3,23,B,87456.520037610
9921,27,1,45.39198629,19.15726589,8,3,9,1977,0.014057920,B,B,1,290,0,,0,0,B,87573.124081590
8561,27,1,37.11576901,,1,2,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,87854.989017211
9020,23,2,56.54986647,54.61989836,1,1,3,1977,0.005767451,B,B,1,388,0,,0,0,B,87967.950142285
6903,23,1,36.36830516,,1,1,1,1977,0.034656082,B,B,0,168,0,,0,0,B,88289.935699057
12135,23,2,52.54010744,51.19745601,1,3,3,1977,0.005767451,B,B,1,388,0,,0,0,B,88328.259686202
9716,23,2,51.87693259,53.98373038,1,3,3,1977,0.005767451,B,B,1,388,0,,0,0,B,88371.633927636
1821,23,2,49.92948862,,1,9,12,1977,0.034656082,B,B,0,168,0,,0,0,B,88464.425395059
12863,27,1,36.18144510,38.07519088,0,2,12,1977,0.011654127,B,B,4,915,0,,0,0,B,88623.960046423
5050,27,1,42.87924108,22.53748269,7,13,22,1977,0.041116354,B,B,53,14892,4,,1,4,B,88899.170321457
10535,27,1,40.25047409,41.41609949,0,1,0,1977,0.011654127,B,B,4,915,0,,0,0,B,89068.104958680
1363,27,1,41.47323386,,10,2,17,1977,0.011654127,B,B,4,915,0,,0,0,B,89104.355273343
8830,121,2,45.25095328,23.17174651,6,10,14,1977,0.212515361,B,B,19,3293,16,628,3,7,B,89659.187785128
16059,11,2,44.95254561,29.36364557,6,4,9,1977,0.000169676,B,B,36,5992,0,,1,1,B,89744.459607919
10653,23,1,42.93026794,,10,5,20,1977,0.034656082,B,B,0,168,0,,0,0,B,89770.951971893
14112,23,2,53.04317160,4.85550691,1,4,1,1977,0.034656082,B,B,0,168,0,,0,0,B,89801.732879155
1279,23,1,41.34113569,,1,4,4,1977,0.034656082,B,B,0,168,0,,0,0,B,90020.304993187
2576,23,2,56.17010984,,0,4,0,1977,0.005767451,B,B,1,388,0,,0,0,B,90219.501384270
3203,23,2,56.21870163,,1,3,3,1977,0.005767451,B,B,1,388,0,,0,0,B,90303.665682998
7997,23,2,56.43893771,,1,3,17,1977,0.005767451,B,B,1,388,0,,0,0,B,90349.054652396
2647,23,1,41.12502442,,1,1,4,1977,0.014072961,B,B,2,475,0,,0,0,B,90511.008349077
11905,23,2,53.35516156,,1,1,3,1977,0.005767451,B,B,1,388,0,,0,0,B,90512.947652726
7501,23,2,51.40121237,,1,5,12,1977,0.034656082,B,B,0,168,0,,0,0,B,90834.351007671
10177,27,1,41.62549308,39.07057235,10,17,17,1977,0.211401214,B,B,9,1892,0,,0,1,B,91263.353943726
7801,27,1,39.01083585,,10,12,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,91268.377735915
7401,27,1,39.72806911,,0,5,0,1977,0.211401214,B,B,9,1892,0,,0,1,B,91331.036925523
1637,6,1,44.73000234,,10,24,25,1977,0.243204519,B,B,5,1564,0,540,0,0,B,91443.030933473
1386,23,2,57.30951202,,1,3,2,1977,0.005767451,B,B,1,388,0,,0,0,B,91461.387387881
3510,23,1,41.16066924,,1,3,1,1977,0.014072961,B,B,2,475,0,,0,0,B,91462.312248201
11156,20,1,41.48516466,18.57836960,8,12,16,1977,0.019508796,B,B,37,7687,11,176,5,5,B,91735.781686965
12183,23,2,54.36491266,,0,1,0,1977,0.034656082,B,B,0,168,0,,0,0,B,91783.643232619
5429,23,2,56.55877760,57.55722698,1,3,4,1977,0.005767451,B,B,1,388,0,,0,0,B,91929.695747655
9393,23,1,37.36522923,,1,3,3,1977,0.034656082,B,B,0,168,0,,0,0,B,91945.045701537
15479,23,1,38.92423971,,1,8,12,1977,0.034656082,B,B,0,168,0,,0,0,B,92116.942063645
4144,23,1,42.70583626,,0,5,4,1977,0.034656082,B,B,0,168,0,,0,0,B,92290.968475560
9724,23,1,45.39588003,,0,5,0,1977,0.014072961,B,B,2,475,0,,0,0,B,92319.920671079
3030,30,1,37.96212156,,10,10,15,1977,0.000078153,B,B,22,6398,141,1046,3,23,B,92607.544610822
4526,1,1,43.77215786,,11,9,17,1977,0.014580716,B,B,3,760,1,,0,0,B,92610.536384156
8175,23,1,35.86866527,,0,5,4,1977,0.034656082,B,B,0,168,0,,0,0,B,92855.410322519
8782,27,1,40.30034866,,1,11,22,1977,0.211401214,B,B,9,1892,0,,0,1,B,93168.931281918
7679,23,2,55.52179741,,0,3,4,1977,0.034656082,B,B,0,168,0,,0,0,B,93217.752924040
14763,23,2,52.03531564,,1,6,12,1977,0.034656082,B,B,0,168,0,,0,0,B,93237.861252757
10910,27,1,40.80926934,,11,19,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,93428.265205283
14696,23,2,57.65717580,,1,3,3,1977,0.005767451,B,B,1,388,0,,0,0,B,93493.642801948
15574,23,2,57.42647274,32.41096272,10,4,1,1977,0.034656082,B,B,0,168,0,,0,0,B,93674.455186178
769,23,2,54.02392040,54.83467301,10,3,3,1977,0.005767451,B,B,1,388,0,,0,0,B,93991.023578302
883,23,1,46.35580426,,1,3,3,1977,0.014072961,B,B,2,475,0,,0,0,B,94607.976050222
8389,27,1,41.28017431,,1,9,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,94690.678278901
10887,187,1,44.15412137,,1,5,4,1977,0.041116354,B,B,53,14892,4,,1,4,B,94691.907894987
10268,27,1,36.11239268,1.85541544,1,9,16,1977,0.211401214,B,B,9,1892,0,,0,1,B,94881.691800282
948,23,2,57.36383788,55.60426902,1,3,15,1977,0.005767451,B,B,1,388,0,,0,0,B,95227.629054424
10788,30,1,41.70120352,,1,3,17,1977,0.000078153,B,B,22,6398,141,1046,3,23,B,95473.436986449
16159,27,1,38.96833821,,1,10,1,1977,0.211401214,B,B,9,1892,0,,0,1,B,95529.569405005
2404,23,2,55.92765905,,0,3,4,1977,0.034656082,B,B,0,168,0,,0,0,B,95744.167972810
5211,27,1,37.35733717,37.64410803,0,10,12,1977,0.011654127,B,B,4,915,0,,0,0,B,95911.726767268
8741,23,1,41.22250698,,1,12,20,1977,0.034656082,B,B,0,168,0,,0,0,B,95913.659962824
7596,23,1,47.08010025,46.80798919,12,3,9,1977,0.014072961,B,B,2,475,0,,0,0,B,96029.167877335
3654,11,2,57.57072493,56.06349218,0,4,4,1977,0.012338886,B,B,35,5776,1,2078,2,4,B,96085.133279126
11952,27,1,38.98979369,,0,6,16,1977,0.211401214,B,B,9,1892,0,,0,1,B,96568.182354514
14282,23,1,40.25760519,,1,4,12,1977,0.034656082,B,B,0,168,0,,0,0,B,96769.330478356
13297,23,2,54.14655351,,1,5,10,1977,0.005767451,B,B,1,388,0,,0,0,B,96840.008905630
13445,27,1,27.12876157,,1,13,22,1977,0.211401214,B,B,9,1892,0,,0,1,B,96865.319502037
11142,23,2,54.34512803,,1,8,12,1977,0.034656082,B,B,0,168,0,,0,0,B,96986.435686690
2317,27,1,38.30575280,5.11443914,1,7,12,1977,0.011654127,B,B,4,915,0,,0,0,B,97050.819286075
9661,23,2,54.59047187,,1,5,1,1977,0.005767451,B,B,1,388,0,,0,0,B,97097.449562209
3166,27,1,41.80403048,,1,15,18,1977,0.211401214,B,B,9,1892,0,,0,1,B,97206.026618010
16710,23,1,47.34730551,,1,7,9,1977,0.014072961,B,B,2,475,0,,0,0,B,97300.152929124
15355,52,1,37.32365971,,1,1,17,1977,0.371148999,B,B,34,7065,1,750,2,5,B,97310.941984895
11821,27,1,41.67496411,,0,14,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,97494.675398609
8572,23,2,50.24069107,,1,4,20,1977,0.034656082,B,B,0,168,0,,0,0,B,97498.899348902
7867,58,1,47.56370199,,1,8,9,1977,0.437885240,B,B,23,5735,3,1084,0,5,B,97808.444176928
10256,58,1,46.78034805,43.37082596,1,7,9,1977,0.437885240,B,B,23,5735,3,1084,0,5,B,98321.729306453
7635,27,1,41.65793957,,1,9,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,98374.918525426
7389,23,1,52.02880375,4.29581893,0,8,9,1977,0.014072961,B,B,2,475,0,,0,0,B,98638.755928033
10447,23,1,46.00705108,,1,1,4,1977,0.014072961,B,B,2,475,0,,0,0,B,98672.359340910
5771,23,2,52.35626935,,1,13,12,1977,0.034656082,B,B,0,168,0,,0,0,B,98688.886867952
7167,23,2,47.25631455,,1,7,12,1977,0.034656082,B,B,0,168,0,,0,0,B,98897.323144758
4400,1,1,45.26425856,16.82046258,11,9,22,1977,0.014580716,B,B,3,760,1,,0,0,B,99188.613329873
11144,27,1,40.61164910,,10,12,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,99309.376937348
6793,27,1,43.10881454,,1,11,17,1977,0.211401214,B,B,9,1892,0,,0,1,B,99530.021886560
8298,58,1,49.37606074,,0,7,9,1977,0.437885240,B,B,23,5735,3,1084,0,5,B,99667.893655288
2596,27,1,40.47370998,40.62744568,1,12,17,1977,0.211401214,B,B,9,1892,0,,0,1,B,99751.484977932
9159,27,1,32.48179895,31.67772648,0,10,25,1977,0.072157581,B,B,2,629,1,,0,0,A,99838.186877043
3145,58,1,40.46741349,,1,3,1,1977,0.437885240,B,B,23,5735,3,1084,0,5,B,99930.025835598
8517,27,1,41.58526572,,1,13,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,99967.549104730
953,23,2,56.95459366,,1,5,1,1977,0.034656082,B,B,0,168,0,,0,0,B,99997.346581075
15808,23,3,68.81442726,68.71666894,1,4,3,1977,0.005767451,B,B,1,388,0,,0,0,B,100480.954878722
2712,27,1,39.98557903,,1,9,1,1977,0.211401214,B,B,9,1892,0,,0,1,B,100529.112873075
14841,23,2,59.85437389,58.35218780,1,2,17,1977,0.034656082,B,B,0,168,0,,0,0,B,100938.326984599
7103,23,3,69.09351593,,1,3,3,1977,0.005767451,B,B,1,388,0,,0,0,B,101008.320618692
11040,27,1,42.20712287,,1,4,22,1977,0.211401214,B,B,9,1892,0,,0,1,B,101075.961524710
3974,23,3,70.74063818,,13,4,0,1977,0.005767451,B,B,1,388,0,,0,0,B,101223.446297750
6398,23,1,41.21603168,,1,2,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,101233.856753281
1827,27,1,38.03778973,,0,7,0,1977,0.011654127,B,B,4,915,0,,0,0,B,101365.588283013
6100,23,1,40.59145766,,1,1,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,101403.906541680
3117,58,1,48.73337681,,1,7,9,1977,0.437885240,B,B,23,5735,3,1084,0,5,B,101646.542255050
212,27,1,49.95262130,,1,2,1,1977,0.051815435,B,B,5,1227,0,,0,0,B,101734.462223251
13099,27,1,37.72297474,,1,16,22,1977,0.211401214,B,B,9,1892,0,,0,1,B,101776.649876927
15345,23,2,53.52142509,,1,5,1,1977,0.034656082,B,B,0,168,0,,0,0,B,101830.769130451
2621,85,1,44.95656718,,14,12,16,1977,0.072157581,B,B,2,629,1,,0,0,A,101831.215729106
8335,1,1,52.51385047,17.55843483,14,6,22,1977,0.014580716,B,B,3,760,1,,0,0,B,101924.283482831
10925,52,1,40.36854335,,1,3,17,1977,0.371148999,B,B,34,7065,1,750,2,5,B,102551.619942691
12225,62,1,37.97070421,40.10578206,1,13,12,1977,0.072157581,B,B,2,629,1,,0,0,A,102579.536659483
3615,30,1,43.34166034,,0,11,17,1977,0.000078153,B,B,22,6398,141,1046,3,23,B,102666.191762188
10600,58,1,54.72812420,,1,5,9,1977,0.437885240,B,B,23,5735,3,1084,0,5,B,102859.934358731
122,23,1,43.98698370,,1,3,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,102866.521404206
15615,23,3,68.67090758,,1,3,1,1977,0.005767451,B,B,1,388,0,,0,0,B,103138.348279615
7060,27,1,38.65104258,5.82265716,1,7,17,1977,0.011654127,B,B,4,915,0,,0,0,B,103210.010324872
1688,27,1,40.75759183,40.10379681,1,10,17,1977,0.211401214,B,B,9,1892,0,,0,1,B,103357.142618207
8328,23,1,39.40950084,,1,5,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,103396.866592024
11703,23,1,41.11876598,,1,4,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,103510.223601462
2584,58,1,50.65774155,,1,7,9,1977,0.437885240,B,B,23,5735,3,1084,0,5,B,103698.396685533
12029,23,1,38.86678664,,1,5,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,103781.330554046
12733,27,1,44.52766841,,1,6,12,1977,0.011654127,B,B,4,915,0,,0,0,B,104229.406480055
2430,58,1,46.45864290,50.66348335,1,9,9,1977,0.437885240,B,B,23,5735,3,1084,0,5,B,104304.240954733
4167,62,1,31.70775809,,1,21,25,1977,0.072157581,B,B,2,629,1,,0,0,A,104479.159806162
16692,23,1,54.12322443,,1,3,9,1977,0.014072961,B,B,2,475,0,,0,0,B,104747.623582946
3433,6,1,41.41594393,23.42032156,7,5,17,1977,0.243204519,B,B,5,1564,0,540,0,0,B,105055.170398777
15258,23,2,51.33020931,,1,2,17,1977,0.034656082,B,B,0,168,0,,0,0,B,105059.285224805
15309,23,3,68.23329051,,1,5,12,1977,0.034656082,B,B,0,168,0,,0,0,B,105113.793912319
13275,23,1,42.45692917,,1,7,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,105168.854313939
12241,23,2,54.85768931,,1,3,12,1977,0.034656082,B,B,0,168,0,,0,0,B,105200.644090131
6073,27,1,39.80442456,,0,3,0,1977,0.011654127,B,B,4,915,0,,0,0,B,105202.727409100
10044,23,3,70.43404680,,1,3,17,1977,0.005767451,B,B,1,388,0,,0,0,B,105259.213722409
9917,1,1,31.49376941,19.35732781,6,4,5,1977,0.014580716,B,B,3,760,1,,0,0,B,105341.507081585
8398,23,3,70.27846010,69.97415426,0,4,3,1977,0.005767451,B,B,1,388,0,,0,0,B,105385.019364401
8079,27,1,37.35920418,,1,12,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,105541.167253219
8104,52,1,37.49633570,38.96470389,10,7,17,1977,0.371148999,B,B,34,7065,1,750,2,5,B,105567.296556205
13180,27,1,42.58078506,,1,2,17,1977,0.011654127,B,B,4,915,0,,0,0,B,105571.922693443
14362,27,1,40.47360315,,1,5,12,1977,0.011654127,B,B,4,915,0,,0,0,B,105695.797175971
4927,58,1,54.61993884,50.98933706,1,5,9,1977,0.437885240,B,B,23,5735,3,1084,0,5,B,105815.228504099
10285,30,1,32.27174108,3.38600889,1,4,19,1977,0.000078153,B,B,22,6398,141,1046,3,23,B,105921.018210451
2384,23,1,41.52468779,41.41522174,1,12,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,105953.257635267
2738,23,3,67.90246629,,1,4,3,1977,0.005767451,B,B,1,388,0,,0,0,B,106173.742603625
2592,23,1,43.62473087,,1,10,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,106323.014183097
13025,27,2,60.40935244,,1,3,16,1977,0.075423680,B,B,11,3097,0,,0,0,B,106370.050207372
15252,23,1,54.42906662,,0,4,9,1977,0.014072961,B,B,2,475,0,,0,0,B,106429.782230280
8390,23,1,39.19340829,,1,13,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,106435.787449354
9325,27,1,42.16637392,,1,14,17,1977,0.072157581,B,B,2,629,1,,0,0,A,106827.781804146
2310,58,1,51.28332026,,1,4,9,1977,0.437885240,B,B,23,5735,3,1084,0,5,B,106975.340011558
184,23,1,56.78670931,,0,3,0,1977,0.014072961,B,B,2,475,0,,0,0,B,107003.351864611
12605,23,3,72.00283424,,1,3,1,1977,0.005767451,B,B,1,388,0,,0,0,B,107058.456095679
14844,27,1,40.36208351,44.66170656,1,3,17,1977,0.211401214,B,B,9,1892,0,,0,1,B,107458.639657285
4715,27,1,38.26423920,,0,12,17,1977,0.011654127,B,B,4,915,0,,0,0,B,107489.359306342
4648,30,1,40.36563544,,1,7,17,1977,0.000078153,B,B,22,6398,141,1046,3,23,B,107492.165545225
9131,23,1,38.93457648,,1,17,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,107528.202880925
2210,62,1,38.94556881,,10,9,15,1977,0.072157581,B,B,2,629,1,,0,0,A,107566.832276376
11014,23,1,44.12801175,,0,7,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,107583.463418653
12140,23,1,41.07529469,,1,10,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,107598.337274172
11526,27,1,4.63349841,1.96996897,1,18,1,1977,0.011654127,B,B,4,915,0,,0,0,B,107604.269441354
8914,52,1,42.36215516,,1,8,17,1977,0.371148999,B,B,34,7065,1,750,2,5,B,107720.952888534
13471,23,1,47.52504788,,1,6,9,1977,0.014072961,B,B,2,475,0,,0,0,B,107879.041137335
16632,6,1,38.93302575,,1,13,1,1977,0.243204519,B,B,5,1564,0,540,0,0,B,107970.458561159
4969,23,2,48.37730760,,1,2,3,1977,0.034656082,B,B,0,168,0,,0,0,B,107972.808921805
12888,62,1,36.47466255,36.14493092,0,4,4,1977,0.072157581,B,B,2,629,1,,0,0,A,108040.952924723
14499,23,1,42.95861160,,1,5,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,108068.472934996
1039,27,1,38.16117782,,1,7,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,108179.295639502
14784,23,1,40.43289616,,1,18,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,108228.026844705
12685,23,1,43.55991443,41.40836621,0,16,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,108406.114816501
1744,27,1,39.16401179,,12,11,19,1977,0.211401214,B,B,9,1892,0,,0,1,B,108408.649609570
9608,23,2,53.47728971,,1,2,5,1977,0.034656082,B,B,0,168,0,,0,0,B,108501.738635560
5406,23,1,39.95888018,,1,3,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,108540.197884459
7465,58,1,44.94955164,45.88679450,1,4,3,1977,0.437885240,B,B,23,5735,3,1084,0,5,B,108599.397333801
14065,23,1,41.37501850,,1,16,17,1977,0.075778755,B,B,6,1437,3,,0,2,B,108638.637213692
7305,30,3,70.19307114,4.09041499,1,4,1,1977,0.000078153,B,B,22,6398,141,1046,3,23,B,108658.694239958
7587,23,2,48.75039978,49.45213657,1,9,12,1977,0.034656082,B,B,0,168,0,,0,0,B,108728.476145538
5587,23,3,70.64736761,68.50115140,0,4,3,1977,0.005767451,B,B,1,388,0,,0,0,B,108952.090036671
1584,23,1,43.89076933,,1,9,25,1977,0.075778755,B,B,6,1437,3,,0,2,B,108952.223257797
16278,27,1,42.07582709,,1,12,1,1977,0.211401214,B,B,9,1892,0,,0,1,B,109028.701376313
12204,58,1,56.62121689,47.73214676,0,3,0,1977,0.437885240,B,B,23,5735,3,1084,0,5,B,109034.451314424
4192,27,1,34.32342328,,0,11,25,1977,0.072157581,B,B,2,629,1,,0,0,A,109115.469723644
