Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
5483,1,2,68.18307866,34.76369485,12,16,17,2014,0.007122317,B,B,1,264,0,,0,1,B,137177.199967873
10202,6,1,2.59635118,4.60494303,1,3,25,2014,0.243204519,B,B,5,1564,0,540,0,0,B,137597.601458256
12923,30,1,39.25289823,,1,15,15,2014,0.000078153,B,B,22,6398,141,1046,3,23,B,139989.320549277
2542,27,2,72.87985330,41.73468153,12,6,13,2014,0.072157581,B,B,2,629,1,,0,0,A,141817.308201765
6596,1,1,41.31464395,19.42251158,11,4,5,2014,0.025609157,B,B,33,5261,0,240,3,1,B,142334.964172199
15402,27,2,58.52109788,1.04986728,1,4,17,2014,0.072157581,B,B,2,629,1,,0,0,A,142393.084641344
3411,27,1,49.77721017,19.15021283,1,8,1,2014,0.017647053,B,B,2,469,0,,0,0,B,143090.067054231
7145,27,2,57.83562798,56.94892790,10,4,12,2014,0.011654127,B,B,4,915,0,,0,0,B,143111.595858942
5092,30,1,47.34712075,48.10995181,1,21,25,2014,0.000078153,B,B,22,6398,141,1046,3,23,B,143185.427710712
5858,27,2,42.84830156,39.85589050,1,11,1,2014,0.072157581,B,B,2,629,1,,0,0,A,143287.018345033
15467,27,1,48.40606524,18.15484967,1,16,16,2014,0.017647053,B,B,2,469,0,,0,0,B,143622.602400564
10451,6,2,52.23430268,55.80991971,1,5,17,2014,0.243204519,B,B,5,1564,0,540,0,0,B,144290.435285381
6841,27,1,46.31657254,45.69427616,1,13,19,2014,0.072157581,B,B,2,629,1,,0,0,A,145705.117439850
6444,93,2,63.33370366,33.79467171,10,4,16,2014,0.050900058,B,B,43,10621,1,30,2,3,B,146350.796718948
8440,120,2,65.47038825,35.31819673,10,20,22,2014,0.000699119,B,B,14,3369,24,4129,0,3,B,147964.469119541
2403,1,1,40.32917433,21.91015801,9,15,17,2014,0.007122317,B,B,1,264,0,,0,1,B,148273.578147520
10042,6,1,52.01051446,46.61711086,1,18,25,2014,0.243204519,B,B,5,1564,0,540,0,0,B,154196.619404106
3745,30,1,42.45716890,3.25983214,1,10,25,2014,0.000078153,B,B,22,6398,141,1046,3,23,B,155348.833618801
14760,27,2,64.12557079,29.31582107,10,12,1,2014,0.017647053,B,B,2,469,0,,0,0,B,155608.918520226
10347,74,2,66.54699933,65.22061699,1,17,17,2014,0.309479124,B,B,35,7715,4,990,0,6,B,156028.369596101
15034,34,1,45.03622415,40.48115255,0,5,17,2014,0.069753361,B,B,53,13670,4,,1,11,B,156998.077309578
4946,27,3,97.55208453,59.86928037,13,4,12,2014,0.072157581,B,B,2,629,1,,0,0,A,157740.440347897
5900,27,1,52.61912534,51.08332009,1,6,24,2014,0.072157581,B,B,2,629,1,,0,0,A,157892.632289272
7445,93,1,40.81826016,15.42414465,9,14,22,2014,0.050900058,B,B,43,10621,1,30,2,3,B,159229.824955967
2579,27,3,88.60461389,51.85250070,11,7,9,2014,0.051815435,B,B,5,1227,0,,0,0,B,161752.324717810
8773,6,2,61.24069241,62.16309654,1,14,1,2014,0.243204519,B,B,5,1564,0,540,0,0,B,162571.833535763
12403,3,2,68.89210113,35.70647472,9,7,15,2014,0.050900058,B,B,43,10621,1,30,2,3,B,162713.449672025
10480,52,2,64.20729252,64.02902436,1,7,17,2014,0.371148999,B,B,34,7065,1,750,2,5,B,163579.130631284
2660,27,3,86.11997464,54.08462955,11,4,9,2014,0.051815435,B,B,5,1227,0,,0,0,B,163969.984699111
11414,27,2,47.50650628,29.47699349,8,8,16,2014,0.211401214,B,B,9,1892,0,,0,1,B,165683.084778973
8049,27,2,65.20746850,31.64424311,1,10,1,2014,0.017647053,B,B,2,469,0,,0,0,B,166431.321853844
4900,101,1,43.89706118,22.13638385,9,14,15,2014,0.038692987,B,B,28,6533,1,1015,2,5,B,168367.471039231
7304,27,2,67.08981338,61.48601836,1,9,17,2014,0.017647053,B,B,2,469,0,,0,0,B,168688.223684528
3589,23,2,68.98344700,67.12267036,0,1,3,2014,0.034656082,B,B,0,168,0,,0,0,B,170924.690177886
14603,27,2,63.59687995,33.92625729,12,12,17,2014,0.017647053,B,B,2,469,0,,0,0,B,170957.400222292
14534,62,2,73.27701000,40.19238154,12,8,9,2014,0.072157581,B,B,2,629,1,,0,0,A,171255.856287256
2241,6,2,55.78989939,52.95665526,1,14,17,2014,0.243204519,B,B,5,1564,0,540,0,0,B,172267.847132407
13031,6,2,61.52922739,35.03588107,12,13,17,2014,0.243204519,B,B,5,1564,0,540,0,0,B,172761.407524085
7666,27,2,64.91573160,32.89483352,12,9,25,2014,0.017647053,B,B,2,469,0,,0,0,B,173213.279999152
12572,6,2,66.08270894,60.85166517,1,14,17,2014,0.243204519,B,B,5,1564,0,540,0,0,B,173219.518109030
8145,74,1,52.82572441,3.82397953,1,16,17,2014,0.075778755,B,B,6,1437,3,,0,2,B,173399.748232506
2669,6,2,64.39362276,63.85661765,1,17,17,2014,0.243204519,B,B,5,1564,0,540,0,0,B,174698.964057468
5112,6,2,63.59173987,0.79553947,10,17,17,2014,0.243204519,B,B,5,1564,0,540,0,0,B,174741.998060978
12744,6,2,62.33387865,,1,26,25,2014,0.243204519,B,B,5,1564,0,540,0,0,B,177378.175018942
12205,30,3,80.35825890,77.20125434,1,14,12,2014,0.000078153,B,B,22,6398,141,1046,3,23,B,177710.601400960
11483,1,1,48.13381467,,1,7,20,2014,0.007122317,B,B,1,264,0,,0,1,B,180099.659744533
8853,30,3,80.46787755,82.38488954,10,8,17,2014,0.000078153,B,B,22,6398,141,1046,3,23,B,180315.190877470
6087,1,1,58.36400093,,1,16,1,2014,0.007122317,B,B,1,264,0,,0,1,B,180926.585792280
1635,1,2,65.75008412,64.81291333,9,12,17,2014,0.007122317,B,B,1,264,0,,0,1,B,181074.511774666
8098,6,2,65.84385423,60.41002305,1,13,17,2014,0.243204519,B,B,5,1564,0,540,0,0,B,183459.402377015
4281,6,2,64.59832536,61.31616154,1,15,17,2014,0.243204519,B,B,5,1564,0,540,0,0,B,183591.206261444
5934,27,2,59.22635994,61.75492686,1,15,25,2014,0.072157581,B,B,2,629,1,,0,0,A,184144.980110786
14658,6,2,62.00023906,3.42843708,1,12,17,2014,0.243204519,B,B,5,1564,0,540,0,0,B,185230.373773734
4901,6,2,66.06187600,43.37396674,10,9,25,2014,0.243204519,B,B,5,1564,0,540,0,0,B,185518.557083533
3703,62,2,73.73045507,,1,9,20,2014,0.072157581,B,B,2,629,1,,0,0,A,185861.944749684
3101,27,1,42.79661670,19.88753323,10,14,18,2014,0.072157581,B,B,2,629,1,,0,0,A,186655.023134495
7629,6,2,68.77997143,,1,11,11,2014,0.243204519,B,B,5,1564,0,540,0,0,B,188221.417074664
2371,27,2,68.84107267,64.23495557,66,4,2,2014,0.017647053,B,B,2,469,0,,0,0,B,189244.249908624
9116,30,2,64.30428921,,1,9,8,2014,0.000078153,B,B,22,6398,141,1046,3,23,B,189993.189017714
5345,84,2,46.97946572,29.97273980,5,6,5,2014,0.006076152,B,B,30,5285,0,645,6,6,B,191208.100049371
14808,6,2,65.98660447,65.36229102,1,18,16,2014,0.243204519,B,B,5,1564,0,540,0,0,B,192054.229594010
460,27,2,62.11803048,62.57335879,1,7,1,2014,0.072157581,B,B,2,629,1,,0,0,A,194555.635474924
8094,6,3,79.86747667,75.08512538,1,3,17,2014,0.243204519,B,B,5,1564,0,540,0,0,B,194756.023945276
12614,4,4,133.97293378,81.58384941,14,7,18,2014,0.327018035,B,B,12,2270,23,2500,1,0,B,197302.241882242
2319,27,2,68.84328681,,1,12,12,2014,0.017647053,B,B,2,469,0,,0,0,B,198415.989953845
13875,20,1,28.43879388,32.51402129,6,6,10,2014,0.019508796,B,B,37,7687,11,176,5,5,B,199248.114375629
811,30,2,83.03310722,,1,2,12,2014,0.000078153,B,B,22,6398,141,1046,3,23,B,200634.301894239
6121,48,1,41.78380791,41.94479050,1,17,1,2014,0.041124634,B,B,46,9515,5,,1,10,B,200879.624324169
1904,25,1,45.97279952,42.88093178,1,13,17,2014,0.069753361,B,B,53,13670,4,,1,11,B,201501.534582440
3225,27,3,95.73797688,58.08525929,15,4,3,2014,0.075423680,B,B,11,3097,0,,0,0,B,201984.658728812
6034,5,3,81.58111677,83.39726307,10,17,17,2014,0.150817539,B,B,16,3433,4,2643,4,5,B,203480.081002048
3516,81,1,46.96998489,19.21540225,9,9,24,2014,0.319809354,B,B,25,4756,16,2857,5,8,B,203894.398945402
2458,48,1,38.47842547,,1,25,24,2014,0.041124634,B,B,46,9515,5,,1,10,B,204576.421635920
8119,27,3,56.57934954,,12,24,27,2014,0.072157581,B,B,2,629,1,,0,0,A,205998.692174224
12049,1,2,61.54135344,1.24224987,1,20,22,2014,0.007122317,B,B,1,264,0,,0,1,B,206168.319222362
4762,6,3,74.06146876,70.66806243,1,2,17,2014,0.243204519,B,B,5,1564,0,540,0,0,B,208272.192421965
3021,6,3,77.61565506,44.80129752,12,7,17,2014,0.243204519,B,B,5,1564,0,540,0,0,B,209198.001359718
16092,62,3,96.00947875,,0,4,3,2014,0.072157581,B,B,2,629,1,,0,0,A,209637.158007394
16360,48,1,40.91524711,4.30954675,1,20,1,2014,0.041124634,B,B,46,9515,5,,1,10,B,209978.966129698
7807,23,3,98.20099996,53.12335976,10,11,17,2014,0.075778755,B,B,6,1437,3,,0,2,B,210437.316223072
6968,6,3,74.50504524,75.73547949,1,15,22,2014,0.243204519,B,B,5,1564,0,540,0,0,B,210702.868554282
1623,27,3,78.21170891,44.90942478,12,6,14,2014,0.017647053,B,B,2,469,0,,0,0,B,213334.761824787
10,6,3,75.88815583,78.32471629,1,11,17,2014,0.243204519,B,B,5,1564,0,540,0,0,B,218500.747040717
341,27,3,87.28637499,48.89605234,1,2,12,2014,0.017647053,B,B,2,469,0,,0,0,B,220712.396184378
1677,9,4,87.40566430,51.74265048,11,5,17,2014,0.130122770,B,B,8,1986,0,,0,0,B,229507.065481869
4043,46,1,39.41841889,40.09096380,1,15,1,2014,0.000000000,B,B,47,11319,0,1145,3,5,B,229770.376526645
10959,148,1,47.14422536,,8,10,12,2014,0.313924552,B,B,22,4625,11,3855,2,10,B,231866.103355815
16753,62,3,89.57360049,,1,10,9,2014,0.072157581,B,B,2,629,1,,0,0,A,233681.472368361
13084,38,1,47.83762992,22.29773918,1,21,24,2014,0.060753049,B,B,15,2787,2,520,0,7,B,233717.298708842
12532,1,3,76.48115836,76.77332959,10,14,22,2014,0.007122317,B,B,1,264,0,,0,1,B,234015.738537209
10620,38,1,46.31884724,21.15779915,1,15,14,2014,0.060753049,B,B,15,2787,2,520,0,7,B,236093.105632370
15643,0,2,77.33103776,39.50007734,11,8,12,2014,0.006076152,B,B,30,5285,0,645,6,6,B,237878.326700883
3456,134,3,81.80086543,,1,12,1,2014,0.212515361,B,B,19,3293,16,628,3,7,B,247858.850110683
7631,52,3,83.73037571,44.02346496,12,17,17,2014,0.371148999,B,B,34,7065,1,750,2,5,B,250188.592807826
5675,17,1,57.33502769,,1,16,1,2014,0.000000000,B,B,18,3374,5,620,1,2,B,252599.529919194
8018,3,3,123.45676866,61.48816013,17,15,15,2014,0.050900058,B,B,43,10621,1,30,2,3,B,259439.435617835
7503,25,2,61.87466898,,1,15,16,2014,0.069753361,B,B,53,13670,4,,1,11,B,273516.272413602
14725,30,2,65.87759379,,1,21,1,2014,0.000078153,B,B,22,6398,141,1046,3,23,B,278649.434422430
4280,34,2,61.33496778,4.09194492,1,26,1,2014,0.069753361,B,B,53,13670,4,,1,11,B,286564.441971811
6189,53,2,58.89668607,5.73533109,1,18,19,2014,0.049637257,B,B,34,7759,0,229,1,3,B,286784.105825450
934,34,2,64.16875874,,10,14,25,2014,0.069753361,B,B,53,13670,4,,1,11,B,288510.038303826
13906,26,1,57.08864017,23.29821116,10,4,30,2014,0.000000000,B,B,36,6714,2,2672,0,2,B,298237.106463550
11809,27,3,115.02731063,,10,4,10,2014,0.075423680,B,B,11,3097,0,,0,0,B,305018.871089410
7978,38,2,70.91648253,36.23649155,0,14,17,2014,0.060753049,B,B,15,2787,2,520,0,7,B,317697.404029172
12093,20,2,79.59359649,41.05084845,11,5,21,2014,0.019508796,B,B,37,7687,11,176,5,5,B,320875.174266322
14076,45,2,63.25570882,61.19433218,1,12,24,2014,0.195781053,B,B,23,5212,6,,3,2,B,323651.891080543
15408,53,3,79.87376632,78.81729152,1,9,8,2014,0.049637257,B,B,34,7759,0,229,1,3,B,327011.540584917
11692,113,2,70.56657120,70.69422104,12,28,30,2014,0.050755569,B,B,24,5469,1,145,0,1,B,333862.631151925
15760,34,2,65.23539533,4.36200524,1,8,1,2014,0.069753361,B,B,53,13670,4,,1,11,B,336951.628930320
2801,45,2,63.66501269,,1,8,16,2014,0.195781053,B,B,23,5212,6,,3,2,B,338905.716137449
12523,54,2,78.53762560,76.02199402,1,2,1,2014,0.006076152,B,B,30,5285,0,645,6,6,B,351111.994305136
16475,45,2,63.68804307,,1,13,16,2014,0.195781053,B,B,23,5212,6,,3,2,B,375544.213588782
14001,73,1,44.09876783,44.26755074,1,7,24,2014,0.042031587,B,B,37,6856,84,1940,2,5,B,381937.404160511
5784,88,3,80.66846292,81.87207251,12,25,25,2014,0.127375905,B,B,43,8429,3,,3,9,B,384455.619139096
4437,33,3,107.24269230,69.64787513,12,6,19,2014,0.050272014,B,B,21,4231,14,1020,0,3,B,405779.432330453
3573,53,3,82.86467241,,1,7,22,2014,0.049637257,B,B,34,7759,0,229,1,3,B,414520.633808557
13690,76,3,120.53935757,68.22838682,11,6,14,2014,0.000000000,B,B,7,1660,39,1786,1,5,B,416188.701892097
16635,48,2,82.88869389,81.12753230,10,24,25,2014,0.041124634,B,B,46,9515,5,,1,10,B,428238.088031817
3665,26,2,83.04435656,41.79379316,13,7,30,2014,0.000000000,B,B,36,6714,2,2672,0,2,B,429548.194541892
1627,45,3,74.97021144,78.00342776,1,9,9,2014,0.195781053,B,B,23,5212,6,,3,2,B,432356.076409631
12507,54,2,79.81053487,79.57896145,78,10,15,2014,0.006076152,B,B,30,5285,0,645,6,6,B,438708.707578751
16436,148,3,107.69830160,62.38004648,11,11,20,2014,0.195781053,B,B,23,5212,6,,3,2,B,441724.068506788
16711,45,3,79.80689133,,1,21,20,2014,0.195781053,B,B,23,5212,6,,3,2,B,442453.216530939
14511,59,3,91.94865588,4.57527936,1,15,20,2014,0.019508796,B,B,37,7687,11,176,5,5,B,451714.464410383
8500,31,1,80.60624599,25.29959197,29,6,40,2014,0.151346216,B,A,32,5889,10,830,4,1,B,460492.010947153
7592,48,3,95.38833626,94.73259586,1,3,1,2014,0.041124634,B,B,46,9515,5,,1,10,B,463959.186347671
8141,46,2,69.80461248,33.82966008,12,13,16,2014,0.188783766,B,B,31,6137,4,,0,1,B,465067.065883422
499,48,3,86.73028963,,15,24,25,2014,0.041124634,B,B,46,9515,5,,1,10,B,466573.163305116
15303,48,3,83.86617444,,1,26,1,2014,0.041124634,B,B,46,9515,5,,1,10,B,468595.039048808
11794,48,3,95.86778037,,1,20,1,2014,0.041124634,B,B,46,9515,5,,1,10,B,471527.409281290
8552,48,3,95.21010949,95.03823643,1,18,1,2014,0.041124634,B,B,46,9515,5,,1,10,B,477900.371153762
7800,46,3,105.64952957,63.45279182,12,13,22,2014,0.188783766,B,B,31,6137,4,,0,1,B,500562.663412473
14398,54,3,113.32981892,5.94981200,1,10,1,2014,0.006076152,B,B,30,5285,0,645,6,6,B,585031.267180863
5890,23,1,27.98184830,27.59871206,8,13,15,2015,0.034656082,B,B,0,168,0,,0,0,B,62819.167654625
671,23,2,55.86962475,54.17771336,10,3,17,2015,0.005767451,B,B,1,388,0,,0,0,B,63900.205589658
13127,23,1,32.86680472,,1,3,12,2015,0.034656082,B,B,0,168,0,,0,0,B,65167.822235820
11007,30,1,29.83361168,,1,2,17,2015,0.000078153,B,B,22,6398,141,1046,3,23,B,68185.043135306
4153,23,1,32.87952265,30.39774771,1,9,9,2015,0.034656082,B,B,0,168,0,,0,0,B,70098.380568221
1963,1,1,40.10164130,20.80251180,9,6,17,2015,0.007122317,B,B,1,264,0,,0,1,B,71738.981034248
1925,27,1,52.48071715,20.39131692,15,2,18,2015,0.072157581,B,B,2,629,1,,0,0,A,75960.506678959
543,23,1,41.63717554,41.74416058,1,5,17,2015,0.034656082,B,B,0,168,0,,0,0,B,76497.787653709
8681,23,1,39.12098112,35.47019180,10,5,10,2015,0.034656082,B,B,0,168,0,,0,0,B,78339.008941617
12827,23,1,37.49066873,36.12216438,10,5,17,2015,0.034656082,B,B,0,168,0,,0,0,B,80125.325152020
7377,62,1,44.90429130,20.96360860,11,18,17,2015,0.072157581,B,B,2,629,1,,0,0,A,83721.887049924
15360,27,1,31.27639707,14.05788168,6,21,27,2015,0.072157581,B,B,2,629,1,,0,0,A,85762.965780294
12770,177,2,63.99237880,37.72368710,11,3,9,2015,0.000000000,B,B,36,6714,2,2672,0,2,B,87629.084526148
15219,23,1,34.63298580,36.12939423,1,4,3,2015,0.034656082,B,B,0,168,0,,0,0,B,87806.957199319
14604,23,1,41.68138007,22.79616625,8,14,17,2015,0.075778755,B,B,6,1437,3,,0,2,B,88504.384965250
13245,30,2,56.21552125,53.03368845,1,4,4,2015,0.000078153,B,B,22,6398,141,1046,3,23,B,91226.860096274
12437,30,2,55.24206713,,1,4,4,2015,0.000078153,B,B,22,6398,141,1046,3,23,B,92135.018672090
372,23,2,57.11935371,52.19256223,1,5,1,2015,0.034656082,B,B,0,168,0,,0,0,B,93636.199520947
12531,116,1,47.08566781,23.42092610,1,21,19,2015,0.341071945,B,B,27,5664,48,2300,3,11,B,94025.464103444
8022,30,2,57.74817198,,1,4,12,2015,0.000078153,B,B,22,6398,141,1046,3,23,B,94112.080293067
8256,58,1,41.80606556,40.20221750,1,1,4,2015,0.437885240,B,B,23,5735,3,1084,0,5,B,94194.141120436
12196,23,2,58.64681763,27.33536054,6,2,4,2015,0.034656082,B,B,0,168,0,,0,0,B,94827.305084993
3205,27,1,37.53039619,34.58602886,1,3,17,2015,0.011654127,B,B,4,915,0,,0,0,B,96418.701175902
518,1,1,50.08252121,22.33407496,9,7,25,2015,0.007122317,B,B,1,264,0,,0,1,B,98122.316371232
7058,27,2,68.28538763,32.42083386,12,6,18,2015,0.072157581,B,B,2,629,1,,0,0,A,99068.372831220
7549,30,1,41.95551832,,1,17,15,2015,0.000078153,B,B,22,6398,141,1046,3,23,B,99930.776978224
3131,58,1,48.99466688,44.83270351,1,8,9,2015,0.437885240,B,B,23,5735,3,1084,0,5,B,100033.410902703
7608,1,1,50.41272943,17.36796062,11,10,25,2015,0.007122317,B,B,1,264,0,,0,1,B,100226.363761385
